state,county,city,site,pollutant,date,daily_avg,units_of_measure
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-09,2.478261,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-10,1.695652,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-11,2.086957,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-12,5.652174,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-13,7.826087,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-14,3.826087,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-15,2.478261,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-16,4.565217,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-17,4.913043,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-18,2.608696,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-19,5,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-20,9.73913,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-21,11.826087,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-22,6.608696,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-23,10.782609,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-24,10.304348,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-25,9,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-26,5.652174,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-27,4.434783,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-28,6.130435,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-29,2.73913,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-30,0.347826,Parts per billion
Pennsylvania,Fayette,Uniontown,0524,Nitrogen dioxide (NO2),2019-12-31,0.130435,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-01,2.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-02,5.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-03,6.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-04,17.130435,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-05,10.26087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-06,5.26087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-07,10.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-08,7.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-09,2.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-10,3.095238,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-11,7.130435,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-12,11.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-13,7.782609,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-14,10.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-15,4.391304,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-16,4.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-17,13.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-18,9.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-19,9.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-20,2.956522,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-21,4.826087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-22,20.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-23,25.55,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-24,6.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-25,3.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-26,10.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-27,4.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-28,13.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-29,4.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-30,3.826087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-01-31,6.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-01,16.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-02,17.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-03,14.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-04,14.227273,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-05,10.608696,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-06,20.130435,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-07,14.227273,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-08,1.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-09,4.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-10,14.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-11,17.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-12,7.227273,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-13,1.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-14,14.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-15,3.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-16,4.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-17,6.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-18,3.391304,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-19,8.478261,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-20,14.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-21,6.26087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-22,14.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-23,13.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-24,5.304348,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-25,1.652174,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-26,6,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-27,7,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-02-28,6.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-01,8.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-02,6.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-03,9.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-04,3.05,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-05,3.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-06,4.478261,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-07,6.826087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-08,14.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-09,10.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-10,6.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-11,2.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-12,7.782609,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-13,18.782609,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-14,12.478261,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-15,1.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-16,2.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-17,2.791667,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-18,5.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-19,14,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-20,17.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-21,17.590909,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-22,2.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-23,3.608696,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-24,9.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-25,10.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-26,8.652174,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-27,14.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-28,14.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-29,10.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-30,9.304348,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-03-31,1.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-01,5.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-02,17.647059,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-03,11.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-04,16.304348,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-05,10,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-09,2.153846,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-10,6.391304,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-11,4.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-12,7.826087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-13,4.043478,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-14,10.956522,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-15,1.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-16,5.782609,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-17,10.952381,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-18,9.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-19,8.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-20,3.304348,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-21,1.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-22,5.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-23,5.26087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-24,3,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-25,11.652174,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-26,4.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-27,0.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-28,2.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-29,5.826087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-04-30,4.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-01,5.956522,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-02,4.434783,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-03,7,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-06,4.391304,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-07,5.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-08,3.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-09,5.826087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-10,2.043478,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-11,1.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-12,1.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-13,0.608696,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-14,1.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-15,3.954545,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-16,4.043478,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-17,4.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-18,3,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-20,0.1,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-21,1.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-22,4,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-23,11,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-24,1.692308,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-25,5,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-28,0.625,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-05-31,2.772727,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-01,1.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-02,0.391304,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-03,1.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-04,3.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-05,4.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-06,1.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-07,4.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-08,1.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-09,0.391304,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-10,1,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-11,1,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-12,6.894737,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-13,2.086957,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-14,1.130435,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-15,3.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-16,1.26087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-17,2,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-18,1.608696,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-19,2,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-20,0,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-21,0.304348,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-22,3.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-23,2.869565,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-24,4,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-25,1,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-26,2.217391,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-27,5.545455,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-28,2.608696,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-29,1.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-06-30,0.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-01,2.130435,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-02,1.521739,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-03,1.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-04,1.347826,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-05,1.782609,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-06,0.73913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-07,0.26087,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-08,1.652174,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-09,3.608696,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-10,3.913043,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-11,3.681818,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-12,0.695652,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-13,2.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-14,2.173913,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-15,3.565217,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-16,2.391304,Parts per billion
Pennsylvania,Washington,Charleroi,0005,Nitrogen dioxide (NO2),2019-07-17,1.956522,Parts per billion
